
"22/06/2020 12:04:18"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"	"RH %"	"Flow V"
2020-06-22 12:33:52	3.48	-0.933	30.291	102.411	4.36	0.4575
2020-06-22 12:33:53	17.04	-0.833	30.292	102.411	4.36	0.4584
2020-06-22 12:33:53	40.61	-0.532	30.292	102.409	4.36	0.4575
2020-06-22 12:33:54	67.90	-0.058	30.293	102.410	4.36	0.4566
2020-06-22 12:33:54	94.57	0.484	30.292	102.412	4.36	0.4558
2020-06-22 12:33:55	105.81	0.738	30.292	102.411	4.36	0.4558
2020-06-22 12:33:55	103.77	0.708	30.291	102.416	4.36	0.4561
2020-06-22 12:33:56	91.47	0.468	30.292	102.416	4.36	0.4567
2020-06-22 12:33:56	73.22	0.133	30.292	102.414	4.36	0.4579
2020-06-22 12:33:57	53.79	-0.190	30.292	102.415	4.36	0.4590
2020-06-22 12:33:57	36.91	-0.446	30.292	102.413	4.36	0.4602
2020-06-22 12:33:58	24.43	-0.616	30.294	102.415	4.36	0.4608
2020-06-22 12:33:58	16.27	-0.728	30.293	102.415	4.36	0.4602
2020-06-22 12:33:59	11.20	-0.797	30.293	102.417	4.36	0.4579
2020-06-22 12:33:59	8.03	-0.841	30.292	102.416	4.36	0.4560
2020-06-22 12:34:00	5.96	-0.872	30.293	102.416	4.36	0.4545
2020-06-22 12:34:00	4.48	-0.893	30.292	102.418	4.36	0.4538
2020-06-22 12:34:01	3.40	-0.907	30.291	102.416	4.36	0.4534
2020-06-22 12:34:01	2.55	-0.917	30.294	102.415	4.36	0.4538
2020-06-22 12:34:02	1.93	-0.924	30.293	102.417	4.36	0.4547
2020-06-22 12:34:02	1.45	-0.932	30.293	102.418	4.36	0.4565
2020-06-22 12:34:03	1.07	-0.936	30.292	102.416	4.36	0.4583
2020-06-22 12:34:03	0.80	-0.938	30.292	102.416	4.36	0.4597
2020-06-22 12:34:04	0.54	-0.940	30.294	102.416	4.36	0.4606
2020-06-22 12:34:04	0.41	-0.942	30.293	102.417	4.36	0.4613
2020-06-22 12:34:05	0.26	-0.945	30.294	102.415	4.36	0.4615
2020-06-22 12:34:05	0.17	-0.945	30.295	102.417	4.36	0.4626
2020-06-22 12:34:06	0.11	-0.945	30.295	102.416	4.36	0.4628
2020-06-22 12:34:06	0.06	-0.947	30.296	102.415	4.36	0.4623
2020-06-22 12:34:07	0.05	-0.949	30.295	102.417	4.36	0.4623
2020-06-22 12:34:07	0.01	-0.950	30.295	102.417	4.36	0.4625
2020-06-22 12:34:08	0.01	-0.949	30.296	102.418	4.36	0.4627
2020-06-22 12:34:08	-0.03	-0.950	30.295	102.416	4.36	0.4624
2020-06-22 12:34:09	-0.04	-0.952	30.295	102.415	4.36	0.4622
2020-06-22 12:34:09	-0.07	-0.952	30.296	102.418	4.36	0.4628
2020-06-22 12:34:10	-0.07	-0.953	30.295	102.418	4.36	0.4635
2020-06-22 12:34:10	-0.07	-0.953	30.294	102.415	4.36	0.4640
2020-06-22 12:34:11	-0.07	-0.953	30.293	102.416	4.36	0.4648
2020-06-22 12:34:11	-0.12	-0.954	30.293	102.416	4.36	0.4664
2020-06-22 12:34:12	-0.11	-0.955	30.295	102.418	4.36	0.4688
2020-06-22 12:34:12	-0.13	-0.954	30.294	102.417	4.36	0.4710
2020-06-22 12:34:13	-0.14	-0.954	30.295	102.417	4.36	0.4720
2020-06-22 12:34:13	-0.15	-0.955	30.296	102.417	4.36	0.4723
2020-06-22 12:34:14	-0.19	-0.956	30.295	102.415	4.36	0.4721
2020-06-22 12:34:14	-0.23	-0.957	30.296	102.417	4.36	0.4720
2020-06-22 12:34:15	-0.24	-0.957	30.293	102.415	4.36	0.4718
2020-06-22 12:34:15	-0.22	-0.955	30.293	102.416	4.36	0.4652
2020-06-22 12:34:16	-0.26	-0.954	30.294	102.418	4.36	0.4564
2020-06-22 12:34:16	-0.27	-0.954	30.293	102.417	4.36	0.4493
2020-06-22 12:34:17	-0.30	-0.956	30.293	102.418	4.36	0.4437
2020-06-22 12:34:17	-0.31	-0.957	30.292	102.418	4.36	0.4393
2020-06-22 12:34:18	-0.33	-0.956	30.291	102.420	4.36	0.4361
2020-06-22 12:34:18	-0.34	-0.956	30.292	102.418	4.36	0.4335
2020-06-22 12:34:19	-0.35	-0.957	30.292	102.417	4.36	0.4314
2020-06-22 12:34:19	-0.37	-0.956	30.291	102.419	4.36	0.4305
2020-06-22 12:34:20	-0.38	-0.957	30.292	102.419	4.36	0.4312
2020-06-22 12:34:20	-0.38	-0.958	30.294	102.418	4.36	0.4318
2020-06-22 12:34:21	-0.41	-0.959	30.294	102.416	4.36	0.4318
2020-06-22 12:34:21	-0.42	-0.958	30.293	102.416	4.36	0.4342
2020-06-22 12:34:22	-0.42	-0.959	30.293	102.418	4.36	0.4375
2020-06-22 12:34:22	-0.44	-0.958	30.294	102.418	4.36	0.4397
2020-06-22 12:34:23	-0.47	-0.958	30.292	102.418	4.36	0.4379
2020-06-22 12:34:23	-0.48	-0.960	30.293	102.417	4.36	0.4394
2020-06-22 12:34:24	-0.47	-0.961	30.293	102.417	4.36	0.4423
2020-06-22 12:34:24	-0.48	-0.961	30.295	102.417	4.36	0.4441
2020-06-22 12:34:25	-0.49	-0.961	30.294	102.418	4.36	0.4457
2020-06-22 12:34:25	-0.50	-0.961	30.292	102.422	4.36	0.4477
2020-06-22 12:34:26	-0.51	-0.963	30.293	102.420	4.36	0.4495
2020-06-22 12:34:26	-0.54	-0.963	30.293	102.420	4.36	0.4506
2020-06-22 12:34:27	-0.53	-0.962	30.292	102.418	4.36	0.4517
2020-06-22 12:34:27	-0.56	-0.963	30.291	102.419	4.36	0.4530
2020-06-22 12:34:28	-0.54	-0.963	30.292	102.420	4.36	0.4536
2020-06-22 12:34:28	-0.55	-0.963	30.292	102.419	4.36	0.4541
2020-06-22 12:34:29	-0.57	-0.962	30.290	102.416	4.36	0.4546
2020-06-22 12:34:29	-0.58	-0.963	30.291	102.419	4.36	0.4544
2020-06-22 12:34:30	-0.57	-0.963	30.290	102.418	4.36	0.4539
2020-06-22 12:34:30	-0.59	-0.964	30.292	102.417	4.36	0.4543
2020-06-22 12:34:31	-0.59	-0.964	30.292	102.419	4.36	0.4550
2020-06-22 12:34:31	-0.58	-0.963	30.289	102.418	4.36	0.4556
2020-06-22 12:34:32	-0.60	-0.964	30.291	102.417	4.36	0.4564
2020-06-22 12:34:32	-0.61	-0.963	30.290	102.417	4.37	0.4570
2020-06-22 12:34:33	-0.62	-0.961	30.290	102.417	4.36	0.4573
2020-06-22 12:34:33	-0.63	-0.963	30.291	102.418	4.36	0.4569
2020-06-22 12:34:34	-0.62	-0.963	30.291	102.418	4.36	0.4564
2020-06-22 12:34:34	-0.60	-0.963	30.290	102.418	4.36	0.4557
2020-06-22 12:34:35	-0.63	-0.963	30.291	102.418	4.36	0.4557
2020-06-22 12:34:35	-0.65	-0.963	30.290	102.417	4.36	0.4560
2020-06-22 12:34:36	-0.64	-0.962	30.291	102.423	4.36	0.4561
2020-06-22 12:34:36	-0.62	-0.965	30.291	102.420	4.36	0.4564
2020-06-22 12:34:37	-0.65	-0.963	30.292	102.419	4.36	0.4567
2020-06-22 12:34:37	-0.64	-0.962	30.290	102.418	4.36	0.4569
2020-06-22 12:34:38	-0.66	-0.962	30.290	102.418	4.36	0.4571
2020-06-22 12:34:38	-0.67	-0.963	30.291	102.417	4.36	0.4571
2020-06-22 12:34:39	-0.66	-0.964	30.289	102.417	4.36	0.4566
2020-06-22 12:34:39	-0.65	-0.965	30.290	102.417	4.36	0.4555
2020-06-22 12:34:40	-0.65	-0.964	30.289	102.416	4.36	0.4540
2020-06-22 12:34:40	-0.67	-0.966	30.288	102.417	4.36	0.4538
2020-06-22 12:34:41	-0.66	-0.966	30.288	102.420	4.36	0.4534
2020-06-22 12:34:41	-0.69	-0.964	30.286	102.416	4.36	0.4532
2020-06-22 12:34:42	-0.69	-0.962	30.287	102.418	4.36	0.4524
2020-06-22 12:34:42	-0.69	-0.964	30.286	102.416	4.36	0.4507
2020-06-22 12:34:43	-0.67	-0.964	30.286	102.416	4.36	0.4494
2020-06-22 12:34:43	-0.66	-0.964	30.287	102.417	4.36	0.4489
2020-06-22 12:34:44	-0.67	-0.964	30.287	102.419	4.36	0.4482
2020-06-22 12:34:44	-0.67	-0.965	30.285	102.419	4.36	0.4473
2020-06-22 12:34:45	-0.67	-0.964	30.287	102.420	4.37	0.4467
2020-06-22 12:34:45	-0.67	-0.964	30.286	102.419	4.36	0.4463
2020-06-22 12:34:46	-0.69	-0.965	30.286	102.418	4.36	0.4451
2020-06-22 12:34:46	-0.67	-0.964	30.287	102.418	4.36	0.4447
2020-06-22 12:34:47	-0.66	-0.965	30.286	102.418	4.36	0.4446
2020-06-22 12:34:47	-0.68	-0.965	30.286	102.420	4.36	0.4438
2020-06-22 12:34:48	-0.68	-0.965	30.286	102.419	4.36	0.4428
2020-06-22 12:34:48	-0.67	-0.965	30.288	102.418	4.36	0.4424
2020-06-22 12:34:49	-0.71	-0.968	30.287	102.414	4.36	0.4405
2020-06-22 12:34:49	-0.68	-0.966	30.288	102.416	4.36	0.4397
2020-06-22 12:34:50	-0.68	-0.965	30.286	102.419	4.37	0.4401
2020-06-22 12:34:50	-0.67	-0.965	30.286	102.419	4.36	0.4423
2020-06-22 12:34:51	-0.70	-0.966	30.287	102.418	4.36	0.4443
2020-06-22 12:34:51	-0.67	-0.967	30.285	102.418	4.36	0.4444
2020-06-22 12:34:52	-0.65	-0.966	30.285	102.419	4.36	0.4410
2020-06-22 12:34:52	-0.67	-0.966	30.286	102.418	4.37	0.4382
2020-06-22 12:34:53	-0.66	-0.966	30.285	102.418	4.37	0.4358
2020-06-22 12:34:53	-0.71	-0.964	30.285	102.416	4.37	0.4341
2020-06-22 12:34:54	-0.66	-0.965	30.285	102.418	4.36	0.4338
2020-06-22 12:34:54	-0.69	-0.966	30.285	102.417	4.36	0.4342
2020-06-22 12:34:55	-0.69	-0.966	30.285	102.416	4.37	0.4349
2020-06-22 12:34:55	-0.69	-0.967	30.285	102.418	4.37	0.4357
2020-06-22 12:34:56	-0.68	-0.967	30.284	102.417	4.37	0.4337
2020-06-22 12:34:56	-0.67	-0.966	30.284	102.414	4.37	0.4319
2020-06-22 12:34:57	-0.70	-0.966	30.284	102.419	4.36	0.4309
2020-06-22 12:34:57	-0.68	-0.966	30.285	102.417	4.36	0.4302
2020-06-22 12:34:58	-0.70	-0.966	30.285	102.418	4.36	0.4300
2020-06-22 12:34:58	-0.69	-0.967	30.284	102.418	4.36	0.4307
2020-06-22 12:34:59	-0.69	-0.966	30.284	102.419	4.36	0.4323
2020-06-22 12:34:59	-0.70	-0.966	30.285	102.417	4.37	0.4333
2020-06-22 12:35:00	-0.68	-0.965	30.282	102.417	4.36	0.4344
2020-06-22 12:35:00	-0.69	-0.965	30.281	102.419	4.36	0.4350
2020-06-22 12:35:01	-0.71	-0.965	30.282	102.417	4.37	0.4348
2020-06-22 12:35:01	-0.68	-0.965	30.282	102.420	4.36	0.4349
2020-06-22 12:35:02	-0.70	-0.966	30.281	102.418	4.36	0.4359
2020-06-22 12:35:02	-0.70	-0.965	30.282	102.418	4.36	0.4366
2020-06-22 12:35:03	-0.69	-0.966	30.282	102.417	4.36	0.4369
2020-06-22 12:35:03	-0.71	-0.965	30.282	102.419	4.36	0.4384
2020-06-22 12:35:04	-0.69	-0.963	30.282	102.418	4.36	0.4395
2020-06-22 12:35:04	-0.69	-0.963	30.281	102.417	4.36	0.4394
2020-06-22 12:35:05	-0.70	-0.962	30.282	102.420	4.36	0.4397
2020-06-22 12:35:05	-0.71	-0.964	30.280	102.418	4.36	0.4396
2020-06-22 12:35:06	-0.70	-0.964	30.280	102.417	4.36	0.4399
2020-06-22 12:35:06	-0.68	-0.964	30.279	102.418	4.36	0.4406
2020-06-22 12:35:07	-0.70	-0.966	30.280	102.417	4.36	0.4405
2020-06-22 12:35:07	-0.72	-0.967	30.278	102.417	4.36	0.4406
2020-06-22 12:35:08	-0.72	-0.966	30.277	102.417	4.36	0.4431
2020-06-22 12:35:08	-0.68	-0.967	30.278	102.417	4.36	0.4450
2020-06-22 12:35:09	-0.68	-0.968	30.278	102.418	4.36	0.4454
2020-06-22 12:35:09	-0.69	-0.968	30.278	102.417	4.36	0.4453
2020-06-22 12:35:10	-0.71	-0.968	30.279	102.416	4.36	0.4449
2020-06-22 12:35:10	-0.71	-0.968	30.279	102.420	4.37	0.4452
2020-06-22 12:35:11	-0.68	-0.968	30.279	102.418	4.37	0.4459
2020-06-22 12:35:11	-0.71	-0.967	30.279	102.420	4.37	0.4456
2020-06-22 12:35:12	-0.71	-0.968	30.279	102.419	4.36	0.4449
2020-06-22 12:35:12	-0.69	-0.966	30.278	102.417	4.37	0.4441
2020-06-22 12:35:13	-0.69	-0.965	30.279	102.417	4.36	0.4434
2020-06-22 12:35:13	-0.71	-0.965	30.280	102.416	4.36	0.4429
2020-06-22 12:35:14	-0.70	-0.965	30.281	102.420	4.37	0.4435
2020-06-22 12:35:14	-0.68	-0.965	30.280	102.419	4.37	0.4452
2020-06-22 12:35:15	-0.71	-0.965	30.280	102.421	4.37	0.4473
2020-06-22 12:35:15	-0.71	-0.964	30.279	102.419	4.37	0.4494
2020-06-22 12:35:16	-0.69	-0.965	30.278	102.417	4.37	0.4491
2020-06-22 12:35:16	-0.72	-0.965	30.279	102.417	4.37	0.4467
2020-06-22 12:35:17	-0.69	-0.964	30.279	102.421	4.37	0.4455
2020-06-22 12:35:17	-0.69	-0.964	30.280	102.421	4.37	0.4441
2020-06-22 12:35:18	-0.73	-0.966	30.280	102.421	4.37	0.4438
2020-06-22 12:35:18	-0.71	-0.966	30.280	102.418	4.36	0.4435
2020-06-22 12:35:19	-0.72	-0.965	30.278	102.419	4.37	0.4439
2020-06-22 12:35:19	-0.71	-0.966	30.279	102.419	4.37	0.4449
2020-06-22 12:35:20	-0.72	-0.967	30.279	102.419	4.37	0.4446
2020-06-22 12:35:20	-0.72	-0.967	30.280	102.419	4.37	0.4423
2020-06-22 12:35:21	-0.69	-0.965	30.281	102.419	4.36	0.4413
2020-06-22 12:35:21	-0.71	-0.966	30.280	102.416	4.37	0.4395
2020-06-22 12:35:22	-0.70	-0.966	30.280	102.417	4.37	0.4380
2020-06-22 12:35:22	-0.71	-0.967	30.280	102.418	4.37	0.4368
2020-06-22 12:35:23	-0.68	-0.965	30.280	102.421	4.37	0.4362
2020-06-22 12:35:23	-0.72	-0.965	30.281	102.420	4.37	0.4364
2020-06-22 12:35:24	-0.72	-0.964	30.279	102.421	4.37	0.4361
2020-06-22 12:35:24	-0.69	-0.964	30.279	102.419	4.37	0.4349
2020-06-22 12:35:25	-0.72	-0.965	30.280	102.421	4.36	0.4340
2020-06-22 12:35:25	-0.70	-0.964	30.279	102.418	4.36	0.4334
2020-06-22 12:35:26	-0.69	-0.965	30.280	102.419	4.37	0.4334
2020-06-22 12:35:26	-0.69	-0.964	30.279	102.419	4.37	0.4330
2020-06-22 12:35:27	-0.68	-0.964	30.277	102.417	4.36	0.4329
2020-06-22 12:35:27	-0.72	-0.964	30.279	102.418	4.37	0.4332
2020-06-22 12:35:28	-0.71	-0.965	30.279	102.418	4.37	0.4336
2020-06-22 12:35:28	-0.73	-0.965	30.279	102.419	4.36	0.4338
2020-06-22 12:35:29	-0.72	-0.964	30.279	102.419	4.36	0.4338
2020-06-22 12:35:29	-0.70	-0.963	30.278	102.418	4.36	0.4345
2020-06-22 12:35:30	-0.72	-0.964	30.278	102.418	4.36	0.4355
2020-06-22 12:35:30	-0.74	-0.963	30.280	102.419	4.37	0.4361
2020-06-22 12:35:31	-0.70	-0.965	30.280	102.418	4.37	0.4366
2020-06-22 12:35:31	-0.73	-0.961	30.280	102.419	4.37	0.4374
2020-06-22 12:35:32	-0.70	-0.963	30.280	102.418	4.37	0.4388
2020-06-22 12:35:32	-0.70	-0.964	30.280	102.418	4.36	0.4406
2020-06-22 12:35:33	-0.70	-0.964	30.279	102.417	4.37	0.4419
2020-06-22 12:35:33	-0.71	-0.962	30.280	102.418	4.37	0.4423
2020-06-22 12:35:34	-0.73	-0.963	30.279	102.421	4.36	0.4424
2020-06-22 12:35:34	-0.71	-0.963	30.281	102.419	4.36	0.4424
2020-06-22 12:35:35	-0.71	-0.964	30.279	102.421	4.37	0.4423
2020-06-22 12:35:35	-0.71	-0.965	30.278	102.419	4.37	0.4426
2020-06-22 12:35:36	-0.72	-0.967	30.279	102.419	4.37	0.4427
2020-06-22 12:35:36	-0.71	-0.966	30.280	102.420	4.36	0.4428
2020-06-22 12:35:37	-0.71	-0.965	30.278	102.419	4.37	0.4428
2020-06-22 12:35:37	-0.75	-0.966	30.278	102.420	4.37	0.4424
2020-06-22 12:35:38	-0.71	-0.968	30.279	102.419	4.36	0.4424
2020-06-22 12:35:38	-0.72	-0.965	30.278	102.417	4.36	0.4418
2020-06-22 12:35:39	-0.73	-0.966	30.278	102.417	4.37	0.4405
2020-06-22 12:35:39	-0.70	-0.965	30.278	102.419	4.37	0.4402
2020-06-22 12:35:40	-0.72	-0.966	30.277	102.417	4.36	0.4432
2020-06-22 12:35:40	-0.69	-0.965	30.276	102.420	4.36	0.4443
2020-06-22 12:35:41	-0.73	-0.966	30.278	102.419	4.37	0.4421
2020-06-22 12:35:41	-0.69	-0.964	30.278	102.419	4.36	0.4405
2020-06-22 12:35:42	-0.73	-0.965	30.277	102.419	4.36	0.4393
2020-06-22 12:35:42	-0.71	-0.968	30.278	102.417	4.37	0.4382
2020-06-22 12:35:43	-0.70	-0.968	30.276	102.418	4.37	0.4381
2020-06-22 12:35:43	-0.71	-0.967	30.277	102.419	4.37	0.4371
2020-06-22 12:35:44	-0.71	-0.965	30.275	102.418	4.37	0.4365
2020-06-22 12:35:44	-0.70	-0.965	30.275	102.419	4.37	0.4360
2020-06-22 12:35:45	-0.72	-0.967	30.275	102.420	4.37	0.4361
2020-06-22 12:35:45	-0.70	-0.965	30.275	102.417	4.37	0.4357
2020-06-22 12:35:46	-0.70	-0.965	30.274	102.419	4.37	0.4358
2020-06-22 12:35:46	-0.70	-0.966	30.275	102.419	4.36	0.4361
2020-06-22 12:35:47	-0.70	-0.964	30.275	102.417	4.37	0.4359
2020-06-22 12:35:47	-0.74	-0.964	30.274	102.417	4.37	0.4341
2020-06-22 12:35:48	-0.70	-0.963	30.273	102.420	4.37	0.4347
2020-06-22 12:35:48	-0.71	-0.964	30.273	102.419	4.37	0.4369
2020-06-22 12:35:49	-0.73	-0.964	30.273	102.417	4.37	0.4381
2020-06-22 12:35:49	-0.70	-0.963	30.272	102.417	4.37	0.4377
2020-06-22 12:35:50	-0.72	-0.963	30.272	102.419	4.37	0.4383
2020-06-22 12:35:50	-0.73	-0.964	30.273	102.418	4.37	0.4394
2020-06-22 12:35:51	-0.73	-0.965	30.273	102.419	4.37	0.4409
2020-06-22 12:35:51	-0.71	-0.965	30.273	102.419	4.37	0.4418
2020-06-22 12:35:52	-0.70	-0.965	30.273	102.420	4.36	0.4427
2020-06-22 12:35:52	-0.74	-0.965	30.273	102.421	4.37	0.4432
2020-06-22 12:35:53	-0.74	-0.964	30.273	102.419	4.37	0.4433
2020-06-22 12:35:53	-0.72	-0.964	30.272	102.418	4.37	0.4426
2020-06-22 12:35:54	-0.71	-0.963	30.271	102.418	4.37	0.4418
2020-06-22 12:35:54	-0.73	-0.962	30.271	102.417	4.37	0.4414
2020-06-22 12:35:55	-0.75	-0.963	30.271	102.420	4.36	0.4415
2020-06-22 12:35:55	-0.73	-0.963	30.271	102.419	4.37	0.4430
2020-06-22 12:35:56	-0.69	-0.965	30.271	102.418	4.37	0.4428
2020-06-22 12:35:56	-0.72	-0.964	30.272	102.420	4.37	0.4412
2020-06-22 12:35:57	-0.70	-0.964	30.271	102.418	4.37	0.4402
2020-06-22 12:35:57	-0.73	-0.966	30.271	102.418	4.37	0.4396
2020-06-22 12:35:58	-0.73	-0.965	30.269	102.418	4.37	0.4392
2020-06-22 12:35:58	-0.71	-0.965	30.271	102.420	4.37	0.4407
2020-06-22 12:35:59	-0.71	-0.964	30.270	102.419	4.37	0.4408
2020-06-22 12:35:59	-0.72	-0.965	30.271	102.417	4.37	0.4410
2020-06-22 12:36:00	-0.74	-0.965	30.271	102.419	4.37	0.4419
2020-06-22 12:36:00	-0.74	-0.965	30.272	102.417	4.37	0.4430
2020-06-22 12:36:01	-0.72	-0.965	30.272	102.419	4.37	0.4432
2020-06-22 12:36:01	-0.74	-0.966	30.272	102.418	4.37	0.4421
2020-06-22 12:36:02	-0.74	-0.966	30.270	102.419	4.36	0.4418
2020-06-22 12:36:02	-0.72	-0.965	30.271	102.419	4.37	0.4419
2020-06-22 12:36:03	-0.73	-0.966	30.270	102.415	4.37	0.4414
2020-06-22 12:36:03	-0.75	-0.965	30.271	102.419	4.37	0.4411
2020-06-22 12:36:04	-0.71	-0.965	30.271	102.417	4.36	0.4418
2020-06-22 12:36:04	-0.73	-0.964	30.271	102.419	4.36	0.4427
2020-06-22 12:36:05	-0.74	-0.964	30.271	102.418	4.36	0.4433
2020-06-22 12:36:05	-0.71	-0.963	30.270	102.419	4.37	0.4437
2020-06-22 12:36:06	-0.72	-0.964	30.270	102.419	4.37	0.4441
2020-06-22 12:36:06	-0.72	-0.965	30.270	102.418	4.37	0.4449
2020-06-22 12:36:07	-0.73	-0.963	30.270	102.419	4.37	0.4456
2020-06-22 12:36:07	-0.75	-0.965	30.271	102.420	4.37	0.4460
2020-06-22 12:36:08	-0.73	-0.965	30.272	102.420	4.37	0.4467
2020-06-22 12:36:08	-0.73	-0.965	30.271	102.420	4.37	0.4475
2020-06-22 12:36:09	-0.73	-0.965	30.271	102.419	4.37	0.4479
2020-06-22 12:36:09	-0.72	-0.965	30.272	102.420	4.37	0.4480
2020-06-22 12:36:10	-0.74	-0.965	30.272	102.420	4.37	0.4477
2020-06-22 12:36:10	-0.71	-0.966	30.272	102.421	4.37	0.4478
2020-06-22 12:36:11	-0.72	-0.966	30.272	102.421	4.37	0.4486
2020-06-22 12:36:11	-0.73	-0.967	30.272	102.419	4.37	0.4493
2020-06-22 12:36:12	-0.73	-0.966	30.272	102.420	4.37	0.4494
2020-06-22 12:36:12	-0.74	-0.964	30.272	102.419	4.36	0.4499
2020-06-22 12:36:13	-0.75	-0.964	30.273	102.419	4.36	0.4496
2020-06-22 12:36:13	-0.71	-0.964	30.273	102.421	4.37	0.4492
2020-06-22 12:36:14	-0.73	-0.964	30.273	102.419	4.37	0.4496
2020-06-22 12:36:14	-0.72	-0.963	30.273	102.418	4.37	0.4499
2020-06-22 12:36:15	-0.73	-0.964	30.273	102.419	4.37	0.4494
2020-06-22 12:36:15	-0.74	-0.961	30.273	102.419	4.37	0.4487
2020-06-22 12:36:16	-0.71	-0.961	30.271	102.418	4.37	0.4475
2020-06-22 12:36:16	-0.71	-0.962	30.271	102.417	4.37	0.4469
2020-06-22 12:36:17	-0.73	-0.963	30.272	102.418	4.36	0.4463
2020-06-22 12:36:17	-0.73	-0.963	30.270	102.418	4.36	0.4456
2020-06-22 12:36:18	-0.72	-0.965	30.271	102.418	4.37	0.4451
2020-06-22 12:36:18	-0.73	-0.965	30.271	102.419	4.36	0.4449
2020-06-22 12:36:19	-0.73	-0.964	30.270	102.417	4.37	0.4450
2020-06-22 12:36:19	-0.72	-0.964	30.271	102.419	4.37	0.4444
2020-06-22 12:36:20	-0.72	-0.963	30.270	102.417	4.37	0.4444
2020-06-22 12:36:20	-0.72	-0.963	30.270	102.419	4.37	0.4451
2020-06-22 12:36:21	-0.74	-0.964	30.271	102.419	4.36	0.4458
2020-06-22 12:36:21	-0.74	-0.964	30.269	102.419	4.37	0.4453
2020-06-22 12:36:22	-0.74	-0.962	30.270	102.421	4.37	0.4448
2020-06-22 12:36:22	-0.73	-0.964	30.270	102.422	4.37	0.4442
2020-06-22 12:36:23	-0.75	-0.963	30.270	102.421	4.37	0.4436
2020-06-22 12:36:23	-0.73	-0.963	30.269	102.418	4.37	0.4432
2020-06-22 12:36:24	-0.72	-0.964	30.269	102.418	4.37	0.4436
2020-06-22 12:36:24	-0.73	-0.964	30.270	102.418	4.37	0.4453
2020-06-22 12:36:25	-0.73	-0.963	30.269	102.417	4.37	0.4460
2020-06-22 12:36:25	-0.73	-0.965	30.270	102.417	4.37	0.4460
2020-06-22 12:36:26	-0.72	-0.964	30.269	102.420	4.37	0.4442
2020-06-22 12:36:26	-0.73	-0.964	30.270	102.421	4.37	0.4430
2020-06-22 12:36:27	-0.74	-0.963	30.270	102.416	4.37	0.4409
2020-06-22 12:36:27	-0.74	-0.963	30.270	102.417	4.37	0.4394
2020-06-22 12:36:28	-0.75	-0.963	30.270	102.420	4.37	0.4384
2020-06-22 12:36:28	-0.71	-0.964	30.270	102.420	4.37	0.4373
2020-06-22 12:36:29	-0.73	-0.965	30.270	102.419	4.36	0.4366
2020-06-22 12:36:29	-0.74	-0.963	30.269	102.419	4.37	0.4358
2020-06-22 12:36:30	-0.74	-0.964	30.270	102.419	4.37	0.4359
2020-06-22 12:36:30	-0.75	-0.964	30.268	102.419	4.37	0.4362
2020-06-22 12:36:31	-0.75	-0.964	30.268	102.420	4.37	0.4367
2020-06-22 12:36:31	-0.74	-0.965	30.268	102.419	4.37	0.4371
2020-06-22 12:36:32	-0.74	-0.964	30.268	102.418	4.37	0.4377
2020-06-22 12:36:32	-0.75	-0.964	30.266	102.418	4.37	0.4380
2020-06-22 12:36:33	-0.74	-0.965	30.265	102.421	4.37	0.4393
2020-06-22 12:36:33	-0.73	-0.965	30.266	102.419	4.36	0.4414
2020-06-22 12:36:34	-0.72	-0.963	30.266	102.419	4.36	0.4425
2020-06-22 12:36:34	-0.74	-0.964	30.266	102.420	4.37	0.4432
2020-06-22 12:36:35	-0.75	-0.966	30.265	102.420	4.37	0.4437
2020-06-22 12:36:35	-0.72	-0.964	30.266	102.417	4.37	0.4437
2020-06-22 12:36:36	-0.73	-0.964	30.268	102.417	4.36	0.4436
2020-06-22 12:36:36	-0.74	-0.965	30.270	102.419	4.37	0.4432
2020-06-22 12:36:37	-0.72	-0.965	30.268	102.419	4.37	0.4431
2020-06-22 12:36:37	-0.75	-0.964	30.268	102.418	4.37	0.4430
2020-06-22 12:36:38	-0.76	-0.965	30.268	102.421	4.37	0.4433
2020-06-22 12:36:38	-0.75	-0.965	30.269	102.418	4.37	0.4443
2020-06-22 12:36:39	-0.72	-0.964	30.269	102.420	4.37	0.4449
2020-06-22 12:36:39	-0.73	-0.966	30.268	102.422	4.37	0.4449
2020-06-22 12:36:40	-0.75	-0.966	30.269	102.421	4.37	0.4437
2020-06-22 12:36:40	-0.75	-0.966	30.269	102.421	4.37	0.4426
2020-06-22 12:36:41	-0.74	-0.966	30.269	102.420	4.37	0.4428
2020-06-22 12:36:41	-0.72	-0.967	30.269	102.418	4.36	0.4431
2020-06-22 12:36:42	-0.74	-0.965	30.269	102.421	4.37	0.4434
2020-06-22 12:36:42	-0.74	-0.965	30.268	102.420	4.37	0.4437
2020-06-22 12:36:43	-0.72	-0.965	30.268	102.419	4.37	0.4444
2020-06-22 12:36:43	-0.74	-0.965	30.269	102.417	4.37	0.4452
2020-06-22 12:36:44	-0.74	-0.964	30.269	102.419	4.37	0.4456
2020-06-22 12:36:44	-0.74	-0.965	30.269	102.420	4.37	0.4463
2020-06-22 12:36:45	-0.73	-0.966	30.268	102.419	4.37	0.4473
2020-06-22 12:36:45	-0.72	-0.966	30.268	102.417	4.36	0.4475
2020-06-22 12:36:46	-0.73	-0.965	30.269	102.420	4.37	0.4471
2020-06-22 12:36:46	-0.74	-0.966	30.269	102.419	4.37	0.4464
