
"06/07/2020 10:35:35"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"
2020-07-06 13:51:31	512.18	-0.597	30.111	101.317
2020-07-06 13:51:31	473.77	-0.599	30.111	101.317
2020-07-06 13:51:32	437.64	-0.599	30.112	101.316
2020-07-06 13:51:32	403.92	-0.599	30.110	101.318
2020-07-06 13:51:33	372.70	-0.600	30.111	101.317
2020-07-06 13:51:33	343.91	-0.600	30.110	101.317
2020-07-06 13:51:34	317.45	-0.602	30.110	101.316
2020-07-06 13:51:34	293.13	-0.602	30.111	101.319
2020-07-06 13:51:35	270.82	-0.602	30.111	101.320
2020-07-06 13:51:35	250.49	-0.602	30.112	101.318
2020-07-06 13:51:36	231.88	-0.600	30.111	101.318
2020-07-06 13:51:36	214.95	-0.600	30.110	101.315
2020-07-06 13:51:37	199.58	-0.597	30.111	101.317
2020-07-06 13:51:37	185.65	-0.598	30.111	101.318
2020-07-06 13:51:38	173.24	-0.601	30.110	101.317
2020-07-06 13:51:38	162.40	-0.601	30.110	101.317
2020-07-06 13:51:39	153.15	-0.599	30.109	101.316
2020-07-06 13:51:39	145.61	-0.604	30.109	101.316
2020-07-06 13:51:40	139.72	-0.600	30.108	101.318
2020-07-06 13:51:40	135.33	-0.599	30.108	101.318
2020-07-06 13:51:41	132.26	-0.600	30.108	101.319
2020-07-06 13:51:41	130.17	-0.601	30.107	101.317
2020-07-06 13:51:42	128.65	-0.600	30.107	101.317
2020-07-06 13:51:42	127.30	-0.600	30.108	101.321
2020-07-06 13:51:43	125.64	-0.600	30.106	101.318
2020-07-06 13:51:43	123.40	-0.601	30.108	101.319
2020-07-06 13:51:44	120.34	-0.601	30.108	101.319
2020-07-06 13:51:44	116.37	-0.601	30.107	101.319
2020-07-06 13:51:45	111.65	-0.602	30.108	101.318
2020-07-06 13:51:45	106.24	-0.601	30.108	101.316
2020-07-06 13:51:46	100.38	-0.600	30.106	101.317
2020-07-06 13:51:46	94.27	-0.602	30.108	101.317
2020-07-06 13:51:47	88.20	-0.602	30.107	101.320
2020-07-06 13:51:47	82.29	-0.601	30.107	101.318
2020-07-06 13:51:48	76.71	-0.600	30.107	101.317
2020-07-06 13:51:48	71.42	-0.601	30.106	101.318
2020-07-06 13:51:49	66.58	-0.600	30.104	101.318
2020-07-06 13:51:49	62.15	-0.601	30.106	101.320
2020-07-06 13:51:50	58.04	-0.601	30.105	101.319
2020-07-06 13:51:50	54.26	-0.599	30.107	101.318
2020-07-06 13:51:51	50.73	-0.600	30.107	101.318
2020-07-06 13:51:51	47.48	-0.601	30.106	101.317
2020-07-06 13:51:52	44.45	-0.603	30.107	101.319
2020-07-06 13:51:52	41.59	-0.601	30.107	101.318
2020-07-06 13:51:53	38.93	-0.604	30.107	101.318
2020-07-06 13:51:53	36.46	-0.602	30.105	101.318
2020-07-06 13:51:54	34.21	-0.602	30.105	101.319
2020-07-06 13:51:54	32.16	-0.603	30.104	101.319
2020-07-06 13:51:55	30.42	-0.600	30.104	101.320
2020-07-06 13:51:55	28.98	-0.601	30.104	101.317
2020-07-06 13:51:56	27.75	-0.599	30.103	101.318
2020-07-06 13:51:56	26.70	-0.602	30.104	101.318
2020-07-06 13:51:57	25.73	-0.601	30.103	101.320
2020-07-06 13:51:57	24.85	-0.599	30.104	101.318
2020-07-06 13:51:58	23.98	-0.598	30.103	101.319
2020-07-06 13:51:58	23.06	-0.598	30.105	101.320
2020-07-06 13:51:59	22.07	-0.599	30.103	101.318
2020-07-06 13:51:59	20.95	-0.601	30.102	101.320
2020-07-06 13:52:00	19.86	-0.598	30.101	101.320
2020-07-06 13:52:00	18.68	-0.598	30.102	101.321
2020-07-06 13:52:01	17.51	-0.598	30.102	101.323
2020-07-06 13:52:01	16.36	-0.599	30.100	101.320
2020-07-06 13:52:02	15.29	-0.600	30.100	101.319
2020-07-06 13:52:02	14.29	-0.598	30.099	101.322
2020-07-06 13:52:03	13.37	-0.599	30.098	101.318
2020-07-06 13:52:03	12.52	-0.598	30.098	101.320
2020-07-06 13:52:04	11.76	-0.598	30.098	101.320
2020-07-06 13:52:04	11.08	-0.597	30.099	101.321
2020-07-06 13:52:05	10.45	-0.598	30.098	101.321
2020-07-06 13:52:05	9.89	-0.599	30.097	101.320
2020-07-06 13:52:06	9.41	-0.601	30.097	101.320
2020-07-06 13:52:06	8.95	-0.599	30.097	101.318
2020-07-06 13:52:07	8.53	-0.598	30.096	101.321
2020-07-06 13:52:07	8.08	-0.599	30.096	101.320
2020-07-06 13:52:08	7.71	-0.601	30.096	101.321
2020-07-06 13:52:08	7.34	-0.600	30.095	101.321
2020-07-06 13:52:09	6.97	-0.600	30.095	101.321
2020-07-06 13:52:09	6.61	-0.601	30.095	101.317
2020-07-06 13:52:10	6.30	-0.600	30.095	101.318
2020-07-06 13:52:10	5.98	-0.597	30.095	101.318
2020-07-06 13:52:11	5.66	-0.598	30.096	101.318
2020-07-06 13:52:11	5.40	-0.597	30.094	101.318
2020-07-06 13:52:12	5.15	-0.598	30.095	101.321
2020-07-06 13:52:12	4.90	-0.598	30.094	101.319
2020-07-06 13:52:13	4.69	-0.599	30.095	101.322
2020-07-06 13:52:13	4.49	-0.599	30.094	101.320
2020-07-06 13:52:14	4.33	-0.597	30.094	101.319
2020-07-06 13:52:14	4.16	-0.597	30.095	101.318
2020-07-06 13:52:15	4.00	-0.597	30.095	101.322
2020-07-06 13:52:15	3.86	-0.598	30.094	101.320
2020-07-06 13:52:16	3.71	-0.601	30.094	101.319
2020-07-06 13:52:16	3.57	-0.600	30.095	101.320
2020-07-06 13:52:17	3.45	-0.599	30.096	101.319
2020-07-06 13:52:17	3.31	-0.599	30.094	101.320
2020-07-06 13:52:18	3.19	-0.600	30.094	101.319
2020-07-06 13:52:18	3.09	-0.600	30.095	101.320
2020-07-06 13:52:19	3.02	-0.599	30.095	101.321
2020-07-06 13:52:19	2.94	-0.600	30.094	101.320
2020-07-06 13:52:20	2.87	-0.599	30.093	101.320
2020-07-06 13:52:20	2.81	-0.598	30.092	101.319
2020-07-06 13:52:21	2.74	-0.598	30.091	101.320
2020-07-06 13:52:21	2.70	-0.598	30.092	101.322
2020-07-06 13:52:22	2.66	-0.597	30.090	101.319
2020-07-06 13:52:22	2.63	-0.598	30.090	101.318
2020-07-06 13:52:23	2.56	-0.596	30.091	101.317
2020-07-06 13:52:23	2.55	-0.596	30.090	101.319
2020-07-06 13:52:24	2.50	-0.596	30.089	101.319
2020-07-06 13:52:24	2.46	-0.596	30.090	101.319
2020-07-06 13:52:25	2.42	-0.595	30.089	101.318
2020-07-06 13:52:25	2.37	-0.598	30.089	101.319
2020-07-06 13:52:26	2.31	-0.597	30.090	101.318
2020-07-06 13:52:26	2.29	-0.598	30.089	101.318
2020-07-06 13:52:27	2.27	-0.599	30.089	101.319
2020-07-06 13:52:27	2.31	-0.597	30.089	101.319
2020-07-06 13:52:28	2.30	-0.597	30.089	101.319
2020-07-06 13:52:28	2.35	-0.596	30.089	101.321
2020-07-06 13:52:29	2.41	-0.598	30.090	101.320
2020-07-06 13:52:29	2.49	-0.599	30.089	101.321
2020-07-06 13:52:30	2.56	-0.598	30.088	101.318
2020-07-06 13:52:30	2.61	-0.599	30.088	101.319
2020-07-06 13:52:31	2.72	-0.596	30.089	101.320
2020-07-06 13:52:31	2.76	-0.596	30.088	101.320
2020-07-06 13:52:32	2.83	-0.595	30.088	101.321
2020-07-06 13:52:32	2.82	-0.595	30.088	101.321
2020-07-06 13:52:33	2.79	-0.593	30.087	101.318
2020-07-06 13:52:33	2.78	-0.595	30.088	101.320
2020-07-06 13:52:34	2.75	-0.593	30.087	101.322
2020-07-06 13:52:34	2.67	-0.594	30.087	101.321
2020-07-06 13:52:35	2.63	-0.594	30.088	101.318
2020-07-06 13:52:35	2.56	-0.594	30.087	101.318
2020-07-06 13:52:36	2.47	-0.594	30.087	101.320
2020-07-06 13:52:36	2.41	-0.594	30.087	101.316
2020-07-06 13:52:37	2.34	-0.594	30.086	101.320
2020-07-06 13:52:37	2.31	-0.596	30.085	101.319
2020-07-06 13:52:38	2.23	-0.594	30.085	101.321
2020-07-06 13:52:38	2.14	-0.594	30.086	101.320
2020-07-06 13:52:39	2.08	-0.595	30.086	101.321
2020-07-06 13:52:39	2.00	-0.596	30.084	101.322
2020-07-06 13:52:40	1.94	-0.595	30.085	101.322
2020-07-06 13:52:40	1.89	-0.595	30.086	101.319
2020-07-06 13:52:41	1.84	-0.596	30.085	101.317
2020-07-06 13:52:41	1.75	-0.596	30.085	101.319
2020-07-06 13:52:42	1.74	-0.596	30.087	101.318
2020-07-06 13:52:42	1.69	-0.595	30.086	101.318
2020-07-06 13:52:43	1.64	-0.594	30.085	101.319
2020-07-06 13:52:43	1.58	-0.594	30.085	101.318
2020-07-06 13:52:44	1.55	-0.597	30.084	101.320
2020-07-06 13:52:44	1.50	-0.595	30.084	101.317
2020-07-06 13:52:45	1.45	-0.594	30.085	101.320
2020-07-06 13:52:45	1.40	-0.596	30.083	101.317
2020-07-06 13:52:46	1.36	-0.596	30.083	101.321
2020-07-06 13:52:46	1.32	-0.596	30.083	101.319
2020-07-06 13:52:47	1.29	-0.596	30.084	101.323
2020-07-06 13:52:47	1.24	-0.596	30.084	101.320
2020-07-06 13:52:48	1.23	-0.595	30.086	101.318
2020-07-06 13:52:48	1.17	-0.595	30.086	101.317
2020-07-06 13:52:49	1.14	-0.596	30.086	101.319
2020-07-06 13:52:49	1.12	-0.596	30.086	101.319
2020-07-06 13:52:50	1.06	-0.595	30.086	101.318
2020-07-06 13:52:50	1.01	-0.595	30.085	101.319
2020-07-06 13:52:51	0.99	-0.595	30.084	101.318
2020-07-06 13:52:51	0.96	-0.593	30.084	101.320
2020-07-06 13:52:52	0.95	-0.593	30.084	101.321
2020-07-06 13:52:52	0.88	-0.594	30.084	101.320
2020-07-06 13:52:53	0.86	-0.594	30.083	101.320
2020-07-06 13:52:53	0.84	-0.592	30.083	101.321
2020-07-06 13:52:54	0.81	-0.594	30.083	101.319
2020-07-06 13:52:54	0.77	-0.595	30.082	101.320
2020-07-06 13:52:55	0.72	-0.595	30.082	101.320
2020-07-06 13:52:55	0.71	-0.594	30.083	101.319
2020-07-06 13:52:56	0.68	-0.594	30.082	101.319
2020-07-06 13:52:56	0.62	-0.594	30.083	101.321
2020-07-06 13:52:57	0.61	-0.593	30.083	101.319
2020-07-06 13:52:57	0.59	-0.593	30.083	101.321
2020-07-06 13:52:58	0.56	-0.593	30.082	101.319
2020-07-06 13:52:58	0.54	-0.596	30.083	101.319
2020-07-06 13:52:59	0.52	-0.593	30.083	101.320
2020-07-06 13:52:59	0.48	-0.594	30.084	101.321
2020-07-06 13:53:00	0.46	-0.594	30.083	101.321
2020-07-06 13:53:00	0.43	-0.594	30.082	101.320
2020-07-06 13:53:01	0.44	-0.594	30.082	101.319
2020-07-06 13:53:01	0.40	-0.593	30.081	101.320
2020-07-06 13:53:02	0.42	-0.595	30.081	101.318
2020-07-06 13:53:02	0.40	-0.595	30.081	101.315
2020-07-06 13:53:03	0.37	-0.595	30.081	101.317
2020-07-06 13:53:03	0.37	-0.593	30.079	101.319
2020-07-06 13:53:04	0.34	-0.593	30.078	101.319
2020-07-06 13:53:04	0.33	-0.594	30.079	101.319
2020-07-06 13:53:05	0.31	-0.595	30.078	101.321
2020-07-06 13:53:05	0.30	-0.593	30.079	101.320
2020-07-06 13:53:06	0.29	-0.592	30.081	101.319
2020-07-06 13:53:06	0.27	-0.592	30.081	101.316
2020-07-06 13:53:07	0.28	-0.593	30.081	101.318
2020-07-06 13:53:07	0.27	-0.590	30.082	101.319
2020-07-06 13:53:08	0.27	-0.594	30.082	101.317
2020-07-06 13:53:08	0.26	-0.594	30.081	101.318
2020-07-06 13:53:09	0.29	-0.596	30.082	101.319
2020-07-06 13:53:09	0.28	-0.594	30.081	101.319
2020-07-06 13:53:10	0.27	-0.593	30.083	101.316
2020-07-06 13:53:10	0.29	-0.592	30.083	101.318
2020-07-06 13:53:11	0.29	-0.591	30.082	101.321
2020-07-06 13:53:11	0.29	-0.594	30.082	101.321
2020-07-06 13:53:12	0.28	-0.593	30.084	101.319
2020-07-06 13:53:12	0.27	-0.593	30.084	101.319
2020-07-06 13:53:13	0.28	-0.594	30.083	101.318
2020-07-06 13:53:13	0.27	-0.592	30.083	101.321
2020-07-06 13:53:14	0.27	-0.593	30.085	101.318
2020-07-06 13:53:14	0.24	-0.592	30.084	101.317
2020-07-06 13:53:15	0.25	-0.591	30.083	101.319
2020-07-06 13:53:15	0.24	-0.593	30.083	101.318
2020-07-06 13:53:16	0.24	-0.593	30.084	101.319
2020-07-06 13:53:16	0.22	-0.593	30.083	101.317
2020-07-06 13:53:17	0.24	-0.594	30.084	101.319
2020-07-06 13:53:17	0.21	-0.594	30.085	101.321
2020-07-06 13:53:18	0.19	-0.592	30.085	101.320
2020-07-06 13:53:18	0.17	-0.593	30.085	101.318
2020-07-06 13:53:19	0.17	-0.593	30.084	101.320
2020-07-06 13:53:19	0.16	-0.593	30.085	101.321
2020-07-06 13:53:20	0.12	-0.591	30.085	101.321
2020-07-06 13:53:20	0.12	-0.591	30.085	101.322
2020-07-06 13:53:21	0.12	-0.592	30.087	101.321
2020-07-06 13:53:21	0.09	-0.592	30.088	101.321
2020-07-06 13:53:22	0.06	-0.592	30.089	101.323
2020-07-06 13:53:22	0.08	-0.592	30.089	101.322
2020-07-06 13:53:23	0.07	-0.592	30.088	101.322
2020-07-06 13:53:23	0.04	-0.594	30.088	101.323
2020-07-06 13:53:24	0.03	-0.595	30.088	101.321
2020-07-06 13:53:24	0.00	-0.594	30.089	101.319
2020-07-06 13:53:25	-0.00	-0.592	30.089	101.320
2020-07-06 13:53:25	-0.01	-0.593	30.090	101.320
2020-07-06 13:53:26	-0.04	-0.593	30.091	101.321
2020-07-06 13:53:26	-0.06	-0.593	30.091	101.322
2020-07-06 13:53:27	-0.06	-0.594	30.090	101.321
2020-07-06 13:53:27	-0.03	-0.590	30.089	101.318
2020-07-06 13:53:28	-0.06	-0.590	30.090	101.318
2020-07-06 13:53:28	-0.06	-0.590	30.091	101.320
2020-07-06 13:53:29	-0.10	-0.592	30.091	101.321
2020-07-06 13:53:29	-0.10	-0.591	30.089	101.320
2020-07-06 13:53:30	-0.09	-0.591	30.090	101.320
2020-07-06 13:53:30	-0.10	-0.590	30.089	101.322
2020-07-06 13:53:31	-0.11	-0.590	30.092	101.322
2020-07-06 13:53:31	-0.13	-0.591	30.092	101.320
2020-07-06 13:53:32	-0.12	-0.592	30.093	101.322
2020-07-06 13:53:32	-0.13	-0.591	30.094	101.321
2020-07-06 13:53:33	-0.16	-0.592	30.094	101.319
2020-07-06 13:53:33	-0.15	-0.592	30.093	101.319
2020-07-06 13:53:34	-0.17	-0.590	30.093	101.319
2020-07-06 13:53:34	-0.16	-0.590	30.094	101.318
2020-07-06 13:53:35	-0.16	-0.588	30.095	101.318
2020-07-06 13:53:35	-0.19	-0.588	30.096	101.319
2020-07-06 13:53:36	-0.19	-0.589	30.096	101.320
2020-07-06 13:53:36	-0.18	-0.588	30.096	101.322
2020-07-06 13:53:37	-0.18	-0.588	30.096	101.323
2020-07-06 13:53:37	-0.19	-0.588	30.098	101.321
2020-07-06 13:53:38	-0.22	-0.588	30.096	101.319
2020-07-06 13:53:38	-0.22	-0.588	30.097	101.319
2020-07-06 13:53:39	-0.23	-0.589	30.098	101.322
2020-07-06 13:53:39	-0.20	-0.588	30.097	101.320
2020-07-06 13:53:40	-0.24	-0.588	30.097	101.322
2020-07-06 13:53:40	-0.25	-0.590	30.098	101.321
2020-07-06 13:53:41	-0.25	-0.589	30.100	101.323
2020-07-06 13:53:41	-0.23	-0.589	30.099	101.321
2020-07-06 13:53:42	-0.24	-0.591	30.100	101.324
2020-07-06 13:53:42	-0.26	-0.591	30.100	101.321
2020-07-06 13:53:43	-0.24	-0.590	30.101	101.320
2020-07-06 13:53:43	-0.22	-0.589	30.100	101.322
2020-07-06 13:53:44	-0.22	-0.590	30.101	101.323
2020-07-06 13:53:44	-0.23	-0.590	30.101	101.322
2020-07-06 13:53:45	-0.25	-0.590	30.100	101.322
2020-07-06 13:53:45	-0.23	-0.589	30.102	101.321
2020-07-06 13:53:46	-0.22	-0.588	30.103	101.322
2020-07-06 13:53:46	-0.22	-0.589	30.103	101.322
2020-07-06 13:53:47	-0.21	-0.588	30.104	101.320
2020-07-06 13:53:47	-0.22	-0.588	30.104	101.322
2020-07-06 13:53:48	-0.21	-0.588	30.104	101.322
2020-07-06 13:53:48	-0.20	-0.590	30.106	101.322
2020-07-06 13:53:49	-0.21	-0.588	30.106	101.322
2020-07-06 13:53:49	-0.22	-0.587	30.106	101.323
2020-07-06 13:53:50	-0.17	-0.587	30.105	101.322
2020-07-06 13:53:50	-0.20	-0.587	30.106	101.321
2020-07-06 13:53:51	-0.20	-0.587	30.105	101.322
2020-07-06 13:53:51	-0.20	-0.588	30.105	101.321
2020-07-06 13:53:52	-0.20	-0.586	30.106	101.322
2020-07-06 13:53:52	-0.16	-0.587	30.107	101.321
2020-07-06 13:53:53	-0.18	-0.588	30.106	101.323
2020-07-06 13:53:53	-0.17	-0.588	30.106	101.321
2020-07-06 13:53:54	-0.19	-0.588	30.107	101.322
2020-07-06 13:53:54	-0.21	-0.587	30.109	101.324
2020-07-06 13:53:55	-0.17	-0.587	30.108	101.322
2020-07-06 13:53:55	-0.17	-0.587	30.108	101.321
2020-07-06 13:53:56	-0.20	-0.587	30.109	101.323
2020-07-06 13:53:56	-0.16	-0.588	30.110	101.323
2020-07-06 13:53:57	-0.19	-0.586	30.110	101.321
2020-07-06 13:53:57	-0.20	-0.587	30.110	101.322
2020-07-06 13:53:58	-0.18	-0.586	30.111	101.321
2020-07-06 13:53:58	-0.19	-0.586	30.111	101.322
2020-07-06 13:53:59	-0.17	-0.589	30.111	101.321
2020-07-06 13:53:59	-0.23	-0.588	30.111	101.322
2020-07-06 13:54:00	-0.16	-0.587	30.110	101.320
2020-07-06 13:54:00	-0.19	-0.588	30.111	101.321
2020-07-06 13:54:01	-0.19	-0.588	30.112	101.320
2020-07-06 13:54:01	-0.17	-0.588	30.113	101.322
2020-07-06 13:54:02	-0.16	-0.588	30.113	101.323
2020-07-06 13:54:02	-0.19	-0.589	30.114	101.322
2020-07-06 13:54:03	-0.19	-0.587	30.114	101.323
2020-07-06 13:54:03	-0.19	-0.588	30.115	101.322
2020-07-06 13:54:04	-0.18	-0.588	30.115	101.320
2020-07-06 13:54:04	-0.18	-0.588	30.116	101.321
2020-07-06 13:54:05	-0.19	-0.589	30.116	101.320
2020-07-06 13:54:05	-0.22	-0.588	30.117	101.320
2020-07-06 13:54:06	-0.17	-0.589	30.117	101.322
2020-07-06 13:54:06	-0.18	-0.589	30.117	101.321
2020-07-06 13:54:07	-0.18	-0.588	30.115	101.320
2020-07-06 13:54:07	-0.19	-0.586	30.117	101.318
2020-07-06 13:54:08	-0.16	-0.587	30.119	101.320
2020-07-06 13:54:08	-0.16	-0.587	30.118	101.318
2020-07-06 13:54:09	-0.19	-0.588	30.117	101.319
2020-07-06 13:54:09	-0.19	-0.590	30.119	101.319
2020-07-06 13:54:10	-0.19	-0.589	30.118	101.319
2020-07-06 13:54:10	-0.18	-0.588	30.119	101.320
2020-07-06 13:54:11	-0.18	-0.587	30.121	101.322
2020-07-06 13:54:11	-0.18	-0.587	30.122	101.321
2020-07-06 13:54:12	-0.18	-0.589	30.121	101.318
2020-07-06 13:54:12	-0.19	-0.588	30.122	101.321
2020-07-06 13:54:13	-0.18	-0.589	30.122	101.320
2020-07-06 13:54:13	-0.17	-0.588	30.123	101.319
2020-07-06 13:54:14	-0.16	-0.588	30.123	101.319
2020-07-06 13:54:14	-0.18	-0.589	30.125	101.319
2020-07-06 13:54:15	-0.17	-0.589	30.124	101.323
2020-07-06 13:54:15	-0.17	-0.590	30.123	101.321
2020-07-06 13:54:16	-0.16	-0.587	30.124	101.318
2020-07-06 13:54:16	-0.17	-0.588	30.124	101.319
2020-07-06 13:54:17	-0.18	-0.588	30.124	101.320
2020-07-06 13:54:17	-0.16	-0.588	30.126	101.321
2020-07-06 13:54:18	-0.18	-0.588	30.125	101.321
2020-07-06 13:54:18	-0.19	-0.589	30.126	101.322
2020-07-06 13:54:19	-0.18	-0.589	30.126	101.322
2020-07-06 13:54:19	-0.14	-0.589	30.128	101.320
2020-07-06 13:54:20	-0.18	-0.588	30.128	101.319
2020-07-06 13:54:20	-0.17	-0.587	30.126	101.321
2020-07-06 13:54:21	-0.18	-0.587	30.127	101.321
2020-07-06 13:54:21	-0.16	-0.588	30.127	101.319
2020-07-06 13:54:22	-0.17	-0.589	30.127	101.319
2020-07-06 13:54:22	-0.18	-0.589	30.127	101.319
2020-07-06 13:54:23	-0.17	-0.589	30.128	101.319
2020-07-06 13:54:23	-0.18	-0.589	30.129	101.317
2020-07-06 13:54:24	-0.18	-0.588	30.130	101.320
2020-07-06 13:54:24	-0.20	-0.589	30.130	101.319
2020-07-06 13:54:25	-0.17	-0.589	30.129	101.319
2020-07-06 13:54:25	-0.18	-0.590	30.129	101.319
2020-07-06 13:54:26	-0.18	-0.588	30.130	101.320
2020-07-06 13:54:26	-0.19	-0.588	30.133	101.321
2020-07-06 13:54:27	-0.19	-0.589	30.133	101.319
2020-07-06 13:54:27	-0.18	-0.589	30.133	101.319
2020-07-06 13:54:28	-0.18	-0.589	30.132	101.319
2020-07-06 13:54:28	-0.19	-0.588	30.133	101.318
2020-07-06 13:54:29	-0.19	-0.588	30.133	101.319
2020-07-06 13:54:29	-0.18	-0.586	30.133	101.319
2020-07-06 13:54:30	-0.20	-0.588	30.134	101.320
2020-07-06 13:54:30	-0.19	-0.588	30.135	101.320
2020-07-06 13:54:31	-0.19	-0.589	30.135	101.320
2020-07-06 13:54:31	-0.19	-0.589	30.135	101.317
2020-07-06 13:54:32	-0.18	-0.587	30.135	101.316
2020-07-06 13:54:32	-0.18	-0.587	30.133	101.319
2020-07-06 13:54:33	-0.16	-0.589	30.135	101.318
2020-07-06 13:54:33	-0.16	-0.589	30.137	101.321
2020-07-06 13:54:34	-0.16	-0.587	30.135	101.320
2020-07-06 13:54:34	-0.19	-0.586	30.137	101.319
2020-07-06 13:54:35	-0.17	-0.587	30.138	101.320
2020-07-06 13:54:35	-0.16	-0.588	30.136	101.321
2020-07-06 13:54:36	-0.16	-0.589	30.137	101.320
2020-07-06 13:54:36	-0.17	-0.590	30.138	101.319
2020-07-06 13:54:37	-0.16	-0.589	30.138	101.321
2020-07-06 13:54:37	-0.16	-0.591	30.137	101.322
2020-07-06 13:54:38	-0.15	-0.590	30.138	101.321
2020-07-06 13:54:38	-0.18	-0.590	30.139	101.321
2020-07-06 13:54:39	-0.16	-0.590	30.139	101.323
2020-07-06 13:54:39	-0.18	-0.590	30.139	101.322
2020-07-06 13:54:40	-0.16	-0.591	30.141	101.321
2020-07-06 13:54:40	-0.16	-0.590	30.142	101.321
2020-07-06 13:54:41	-0.15	-0.590	30.140	101.322
2020-07-06 13:54:41	-0.17	-0.589	30.141	101.321
2020-07-06 13:54:42	-0.17	-0.589	30.141	101.320
2020-07-06 13:54:42	-0.15	-0.589	30.141	101.320
2020-07-06 13:54:43	-0.14	-0.592	30.141	101.319
2020-07-06 13:54:43	-0.20	-0.592	30.140	101.318
2020-07-06 13:54:44	-0.16	-0.590	30.140	101.319
2020-07-06 13:54:44	-0.17	-0.589	30.141	101.320
2020-07-06 13:54:45	-0.17	-0.590	30.141	101.323
2020-07-06 13:54:45	-0.19	-0.589	30.142	101.323
2020-07-06 13:54:46	-0.19	-0.590	30.144	101.323
2020-07-06 13:54:46	-0.18	-0.588	30.144	101.323
2020-07-06 13:54:47	-0.17	-0.591	30.144	101.320
2020-07-06 13:54:47	-0.18	-0.590	30.144	101.325
2020-07-06 13:54:48	-0.17	-0.592	30.145	101.322
2020-07-06 13:54:48	-0.18	-0.592	30.146	101.321
2020-07-06 13:54:49	-0.16	-0.590	30.147	101.323
2020-07-06 13:54:49	-0.19	-0.589	30.148	101.324
2020-07-06 13:54:50	-0.17	-0.590	30.147	101.323
2020-07-06 13:54:50	-0.17	-0.593	30.148	101.321
2020-07-06 13:54:51	-0.19	-0.592	30.147	101.323
2020-07-06 13:54:51	-0.18	-0.593	30.147	101.322
2020-07-06 13:54:52	-0.18	-0.593	30.147	101.322
2020-07-06 13:54:52	-0.17	-0.593	30.148	101.320
2020-07-06 13:54:53	-0.21	-0.592	30.149	101.320
2020-07-06 13:54:53	-0.20	-0.593	30.148	101.321
2020-07-06 13:54:54	-0.16	-0.593	30.149	101.320
2020-07-06 13:54:54	-0.21	-0.591	30.148	101.321
2020-07-06 13:54:55	-0.21	-0.590	30.149	101.320
2020-07-06 13:54:55	-0.20	-0.591	30.149	101.322
2020-07-06 13:54:56	-0.21	-0.590	30.147	101.322
2020-07-06 13:54:56	-0.19	-0.590	30.148	101.321
2020-07-06 13:54:57	-0.21	-0.589	30.148	101.319
2020-07-06 13:54:57	-0.20	-0.592	30.148	101.322
2020-07-06 13:54:58	-0.20	-0.592	30.149	101.323
2020-07-06 13:54:58	-0.22	-0.591	30.149	101.325
2020-07-06 13:54:59	-0.23	-0.591	30.149	101.321
2020-07-06 13:54:59	-0.21	-0.592	30.150	101.320
2020-07-06 13:55:00	-0.24	-0.591	30.152	101.322
2020-07-06 13:55:00	-0.23	-0.592	30.149	101.323
2020-07-06 13:55:01	-0.22	-0.591	30.151	101.323
2020-07-06 13:55:01	-0.23	-0.593	30.152	101.323
2020-07-06 13:55:02	-0.22	-0.591	30.151	101.321
2020-07-06 13:55:02	-0.25	-0.592	30.152	101.323
2020-07-06 13:55:03	-0.23	-0.593	30.152	101.321
2020-07-06 13:55:03	-0.26	-0.591	30.154	101.321
2020-07-06 13:55:04	-0.26	-0.592	30.153	101.318
2020-07-06 13:55:04	-0.24	-0.592	30.154	101.320
2020-07-06 13:55:05	-0.27	-0.592	30.153	101.321
2020-07-06 13:55:05	-0.26	-0.592	30.153	101.324
2020-07-06 13:55:06	-0.25	-0.592	30.155	101.322
2020-07-06 13:55:06	-0.24	-0.591	30.155	101.321
2020-07-06 13:55:07	-0.25	-0.592	30.154	101.321
2020-07-06 13:55:07	-0.22	-0.591	30.155	101.321
2020-07-06 13:55:08	-0.22	-0.591	30.155	101.321
2020-07-06 13:55:08	-0.23	-0.592	30.156	101.320
2020-07-06 13:55:09	-0.20	-0.591	30.155	101.321
2020-07-06 13:55:09	-0.19	-0.592	30.156	101.323
2020-07-06 13:55:10	-0.20	-0.591	30.157	101.324
2020-07-06 13:55:10	-0.19	-0.591	30.158	101.321
2020-07-06 13:55:11	-0.16	-0.592	30.159	101.324
2020-07-06 13:55:11	-0.16	-0.591	30.158	101.324
2020-07-06 13:55:12	-0.17	-0.592	30.159	101.324
2020-07-06 13:55:12	-0.17	-0.591	30.158	101.323
2020-07-06 13:55:13	-0.16	-0.590	30.158	101.323
2020-07-06 13:55:13	-0.17	-0.591	30.159	101.323
2020-07-06 13:55:14	-0.17	-0.589	30.159	101.323
2020-07-06 13:55:14	-0.14	-0.591	30.159	101.324
2020-07-06 13:55:15	-0.14	-0.591	30.159	101.324
2020-07-06 13:55:15	-0.16	-0.591	30.158	101.322
2020-07-06 13:55:16	-0.16	-0.592	30.159	101.324
2020-07-06 13:55:16	-0.18	-0.590	30.159	101.323
2020-07-06 13:55:17	-0.19	-0.591	30.160	101.322
2020-07-06 13:55:17	-0.16	-0.592	30.161	101.323
2020-07-06 13:55:18	-0.16	-0.591	30.162	101.323
2020-07-06 13:55:18	-0.19	-0.591	30.163	101.321
2020-07-06 13:55:19	-0.18	-0.591	30.162	101.321
