
"03/07/2020 13:47:15"
"Observation"	"CO2B um/m"	"Integral"	"Peak"
4902	-0.89	0	0
4903	-1.30	0	0
4904	-1.19	0	0
4905	-1.20	0	0
4906	-1.14	0	0
4907	-1.27	0	0
4908	-1.05	0	0
4909	-1.08	0	0
4910	-1.27	0	0
4911	-1.06	0	0
4912	-1.29	0	0
4913	-0.91	0	0
4914	-1.31	0	0
4915	-1.15	0	0
4916	-1.04	0	0
4917	-1.35	0	0
4918	-1.07	0	0
4919	-1.13	0	0
4920	-1.33	0	0
4921	-1.02	0	0
4922	-1.31	0	0
4923	-1.20	0	0
4924	-0.97	0	0
4925	-1.10	0	0
4926	-1.43	0	0
4927	-0.94	0	0
4928	-1.32	0	0
4929	-1.17	0	0
4930	-1.00	0	0
4931	-1.23	0	0
4932	-1.45	0	0
4933	-0.93	0	0
4934	-1.12	0	0
4935	-1.32	0	0
4936	-0.96	0	0
4937	-1.27	0	0
4938	-1.36	0	0
4939	-1.09	0	0
4940	-1.00	0	0
4941	-1.41	0	0
4942	-1.13	0	0
4943	-0.99	0	0
4944	-1.32	0	0
4945	-1.03	0	0
4946	-1.02	0	0
4947	-1.50	0	0
4948	-1.08	0	0
4949	-1.06	0	0
4950	-1.45	0	0
4951	-1.03	0	0
4952	-1.01	0	0
4953	-1.34	0	0
4954	-1.37	0	0
4955	-1.10	0	0
4956	-0.96	0	0
4957	-1.03	0	0
4958	-1.18	0	0
4959	-1.34	0	0
4960	-1.41	0	0
4961	-1.20	0	0
4962	-1.20	0	0
4963	-1.12	0	0
4964	-1.09	0	0
4965	-1.07	0	0
4966	-1.15	0	0
4967	-1.37	0	0
4968	-1.37	0	0
4969	-1.38	0	0
4970	-1.39	0	0
4971	-1.28	0	0
4972	-1.00	0	0
4973	-1.08	0	0
4974	-1.20	0	0
4975	-1.40	0	0
4976	-1.21	0	0
4977	-1.13	0	0
4978	-0.88	0	0
4979	-1.10	0	0
4980	-1.12	0	0
4981	-1.24	0	0
4982	-1.22	0	0
4983	-1.19	0	0
4984	-1.36	0	0
4985	-1.38	0	0
4986	-1.15	0	0
4987	-1.02	0	0
4988	-1.31	0	0
4989	-1.39	0	0
4990	-0.94	0	0
4991	-1.37	0	0
4992	-1.43	0	0
4993	-1.27	0	0
4994	-1.15	0	0
4995	-1.10	0	0
4996	-1.38	0	0
4997	-1.30	0	0
4998	-0.96	0	0
4999	-1.25	0	0
5000	-1.41	0	0
5001	-1.44	0	0
5002	-1.23	0	0
5003	-1.11	0	0
5004	-1.03	0	0
5005	-1.43	0	0
5006	-1.51	0	0
5007	-1.30	0	0
5008	-1.02	0	0
5009	-1.06	0	0
5010	-1.29	0	0
5011	-1.37	0	0
5012	-1.00	0	0
5013	-1.34	0	0
5014	-1.35	0	0
5015	-1.03	0	0
5016	-1.18	0	0
5017	-1.41	0	0
5018	-1.17	0	0
5019	-1.02	0	0
5020	-1.34	0	0
5021	-1.35	0	0
5022	-1.06	0	0
5023	-1.26	0	0
5024	-1.44	0	0
5025	-1.25	0	0
5026	-1.13	0	0
5027	-1.38	0	0
5028	-1.34	0	0
5029	-1.04	0	0
5030	-1.37	0	0
5031	-1.22	0	0
5032	-0.95	0	0
5033	-1.36	0	0
5034	-1.29	0	0
5035	-1.11	0	0
5036	-1.52	0	0
5037	-1.39	0	0
5038	-1.25	0	0
5039	-1.19	0	0
5040	-1.24	0	0
5041	-1.36	0	0
5042	-1.12	0	0
5043	-1.01	0	0
5044	-1.13	0	0
5045	-1.11	0	0
5046	-1.35	0	0
5047	-1.01	0	0
5048	-1.44	0	0
5049	-1.06	0	0
5050	-1.43	0	0
5051	-1.38	0	0
5052	-1.12	0	0
5053	-1.07	0	0
5054	-1.24	0	0
5055	-1.34	0	0
5056	-1.28	0	0
5057	-1.30	0	0
5058	-1.44	0	0
5059	-1.09	0	0
5060	-1.47	0	0
5061	-1.28	0	0
5062	-1.09	0	0
5063	-1.47	0	0
5064	-1.02	0	0
5065	-1.32	0	0
5066	-1.55	0	0
5067	-1.43	0	0
5068	-1.32	0	0
5069	-1.18	0	0
5070	-1.18	0	0
5071	-1.28	0	0
5072	-1.46	0	0
5073	-1.20	0	0
5074	-1.25	0	0
5075	-1.10	0	0
5076	-1.49	0	0
5077	-1.11	0	0
5078	-1.44	0	0
5079	-1.23	0	0
5080	-1.40	0	0
5081	-1.44	0	0
5082	-1.27	0	0
5083	-1.16	0	0
5084	-1.00	0	0
5085	-1.02	0	0
5086	-1.02	0	0
5087	-1.03	0	0
5088	-1.08	0	0
5089	-1.41	0	0
5090	-1.44	0	0
5091	-1.44	0	0
5092	-1.32	0	0
5093	-1.27	0	0
5094	-1.20	0	0
5095	-1.20	0	0
5096	-1.16	0	0
5097	-1.21	0	0
5098	-1.26	0	0
5099	-1.31	0	0
5100	-1.19	0	0
5101	-1.06	0	0
5102	-1.45	0	0
5103	-1.09	0	0
5104	-1.44	0	0
5105	-1.36	0	0
5106	-1.34	0	0
5107	-1.07	0	0
5108	-1.18	0	0
5109	-1.27	0	0
5110	-1.31	0	0
5111	-1.33	0	0
5112	-1.21	0	0
5113	-1.33	0	0
5114	-1.35	0	0
5115	-1.11	0	0
5116	-1.35	0	0
5117	-1.22	0	0
5118	-1.14	0	0
5119	-1.06	0	0
5120	-1.07	0	0
5121	-1.43	0	0
5122	-1.28	0	0
5123	-1.04	0	0
5124	-1.29	0	0
5125	-1.53	0	0
5126	-1.47	0	0
5127	-1.31	0	0
5128	-1.32	0	0
5129	-1.32	0	0
5130	-1.25	0	0
5131	-1.43	0	0
5132	-1.42	0	0
5133	-1.41	0	0
5134	-1.45	0	0
5135	-1.42	0	0
5136	-1.49	0	0
5137	-1.20	0	0
5138	-1.04	0	0
5139	-1.51	0	0
5140	-1.03	0	0
5141	-1.39	0	0
5142	-1.32	0	0
5143	-1.11	0	0
5144	-1.47	0	0
5145	-1.02	0	0
5146	-1.03	0	0
5147	-1.39	0	0
5148	-1.49	0	0
5149	-1.50	0	0
5150	-1.44	0	0
5151	-1.48	0	0
5152	-1.41	0	0
5153	-1.31	0	0
5154	-1.44	0	0
5155	-1.41	0	0
5156	-1.41	0	0
5157	-1.43	0	0
5158	-1.43	0	0
5159	-1.35	0	0
5160	-1.40	0	0
5161	-1.34	0	0
5162	-1.36	0	0
5163	-1.33	0	0
5164	-1.01	0	0
5165	-1.09	0	0
5166	-1.27	0	0
5167	-1.51	0	0
5168	-1.36	0	0
5169	-1.18	0	0
5170	-0.96	0	0
5171	-1.15	0	0
5172	-1.42	0	0
5173	-1.45	0	0
5174	-1.32	0	0
5175	-1.14	0	0
5176	-1.01	0	0
5177	-1.19	0	0
5178	-1.41	0	0
5179	-1.24	0	0
5180	-1.06	0	0
5181	-1.11	0	0
5182	-1.41	0	0
5183	-1.39	0	0
5184	-1.10	0	0
5185	-1.27	0	0
5186	-1.39	0	0
5187	-1.32	0	0
5188	-1.14	0	0
5189	-1.17	0	0
5190	-1.43	0	0
5191	-1.38	0	0
5192	-1.21	0	0
5193	-1.01	0	0
5194	-1.14	0	0
5195	-1.29	0	0
5196	-1.47	0	0
5197	-1.35	0	0
5198	-1.20	0	0
5199	-1.04	0	0
5200	-1.22	0	0
5201	-1.36	0	0
5202	-1.21	0	0
5203	-1.05	0	0
5204	-1.46	0	0
5205	-1.35	0	0
5206	-1.03	0	0
5207	-1.34	0	0
5208	-1.33	0	0
5209	-1.12	0	0
5210	-1.23	0	0
5211	-1.44	0	0
5212	-1.22	0	0
5213	-0.94	0	0
5214	-1.43	0	0
5215	-1.40	0	0
5216	-1.15	0	0
5217	-0.97	0	0
5218	-1.18	0	0
5219	-1.34	0	0
5220	-1.19	0	0
5221	-0.92	0	0
5222	-1.23	0	0
5223	-1.25	0	0
5224	-1.08	0	0
5225	-1.32	0	0
5226	-0.91	0	0
5227	-0.92	0	0
5228	-1.27	0	0
5229	-1.29	0	0
5230	-1.30	0	0
5231	-1.12	0	0
5232	-0.95	0	0
5233	-0.99	0	0
5234	-0.93	0	0
5235	-1.09	0	0
5236	-1.08	0	0
5237	-0.99	0	0
5238	-1.00	0	0
5239	-0.86	0	0
5240	-0.94	0	0
5241	-1.05	0	0
5242	-1.15	0	0
5243	-1.13	0	0
5244	-1.16	0	0
5245	-1.13	0	0
5246	-1.23	0	0
5247	-1.34	0	0
5248	-1.27	0	0
5249	-0.95	0	0
5250	-1.29	0	0
5251	-1.21	0	0
5252	-0.97	0	0
5253	-1.29	0	0
5254	-0.90	0	0
5255	-0.52	0	0
5256	-0.60	0	0
5257	0.10	0	0
5258	-0.12	0	0
5259	0.04	0	0
5260	1.23	0	0
5261	5.46	0	0
5262	21.21	0	0
5263	57.33	0	0
5264	121.52	0	0
5265	211.49	0	0
5266	300.53	0	0
5267	378.69	0	0
5268	444.53	0	0
5269	498.69	0	0
5270	540.98	0	0
5271	570.34	0	0
5272	585.13	0	0
5273	586.99	0	0
5274	577.53	0	0
5275	557.94	0	0
5276	529.93	0	0
5277	498.01	0	0
5278	462.73	0	0
5279	426.76	0	0
5280	392.17	0	0
5281	358.32	0	0
5282	328.14	0	0
5283	299.50	0	0
5284	273.64	0	0
5285	250.61	0	0
5286	229.93	0	0
5287	211.01	0	0
5288	193.79	0	0
5289	178.24	0	0
5290	164.68	0	0
5291	152.43	0	0
5292	140.77	0	0
5293	130.98	0	0
5294	121.74	0	0
5295	113.11	0	0
5296	105.96	0	0
5297	99.45	0	0
5298	93.57	0	0
5299	88.03	0	0
5300	83.42	0	0
5301	79.44	0	0
5302	75.76	0	0
5303	72.36	0	0
5304	69.38	0	0
5305	66.79	0	0
5306	64.06	0	0
5307	60.95	0	0
5308	58.63	0	0
5309	55.24	0	0
5310	52.31	0	0
5311	49.76	0	0
5312	46.60	0	0
5313	43.60	0	0
5314	40.86	0	0
5315	38.48	0	0
5316	36.37	0	0
5317	33.84	0	0
5318	32.40	0	0
5319	30.19	0	0
5320	28.73	0	0
5321	27.54	0	0
5322	26.03	0	0
5323	25.04	0	0
5324	23.59	0	0
5325	22.84	0	0
5326	21.42	0	0
5327	20.52	0	0
5328	19.81	0	0
5329	18.92	0	0
5330	17.64	0	0
5331	17.23	0	0
5332	16.35	0	0
5333	15.29	0	0
5334	15.06	0	0
5335	14.37	0	0
5336	13.94	0	0
5337	13.96	0	0
5338	13.36	0	0
5339	13.69	0	0
5340	13.14	0	0
5341	13.50	0	0
5342	12.81	0	0
5343	13.08	0	0
5344	12.36	0	0
5345	12.22	0	0
5346	11.70	0	0
5347	11.28	0	0
5348	10.69	0	0
5349	10.09	0	0
5350	9.63	0	0
5351	9.07	0	0
5352	8.89	0	0
5353	8.15	0	0
5354	8.25	0	0
5355	7.76	0	0
5356	7.54	0	0
5357	7.36	0	0
5358	7.07	0	0
5359	7.13	0	0
5360	7.24	0	0
5361	6.92	0	0
5362	6.75	0	0
5363	6.95	0	0
5364	7.17	0	0
5365	6.93	0	0
5366	7.33	0	0
5367	7.07	0	0
5368	7.48	0	0
5369	7.08	0	0
5370	7.26	0	0
5371	7.38	0	0
5372	6.79	0	0
5373	7.15	0	0
5374	6.61	0	0
5375	6.71	0	0
5376	6.85	0	0
5377	6.41	0	0
5378	6.54	0	0
5379	6.37	0	0
5380	6.32	0	0
5381	6.42	0	0
5382	6.02	0	0
5383	6.03	0	0
5384	6.09	0	0
5385	5.56	0	0
5386	5.92	0	0
5387	5.45	0	0
5388	5.33	0	0
5389	5.39	0	0
5390	4.80	0	0
5391	5.09	0	0
5392	4.45	0	0
5393	4.75	0	0
5394	4.18	0	0
5395	4.12	0	0
5396	4.28	0	0
5397	3.83	0	0
5398	3.81	0	0
5399	3.70	0	0
5400	3.35	0	0
5401	3.54	0	0
5402	3.40	0	0
5403	3.10	0	0
5404	3.42	0	0
5405	3.40	0	0
5406	3.12	0	0
5407	3.06	0	0
5408	3.42	0	0
5409	3.19	0	0
5410	3.05	0	0
5411	2.90	0	0
5412	2.87	0	0
5413	3.15	0	0
5414	3.23	0	0
5415	2.82	0	0
5416	2.78	0	0
5417	2.74	0	0
5418	2.73	0	0
5419	2.46	0	0
5420	2.34	0	0
5421	2.23	0	0
5422	2.14	0	0
5423	1.98	0	0
5424	2.00	0	0
5425	2.00	0	0
5426	2.03	0	0
5427	1.83	0	0
5428	1.70	0	0
5429	1.87	0	0
5430	2.13	0	0
5431	2.08	0	0
5432	2.36	0	0
5433	2.92	0	0
5434	3.80	0	0
5435	4.51	0	0
5436	5.10	0	0
5437	5.59	0	0
5438	5.89	0	0
5439	6.46	0	0
5440	6.68	0	0
5441	6.30	0	0
5442	5.97	0	0
5443	6.02	0	0
5444	5.34	0	0
5445	4.76	0	0
5446	4.63	0	0
5447	3.99	0	0
5448	3.41	0	0
5449	2.87	0	0
5450	2.53	0	0
5451	2.22	0	0
5452	2.26	0	0
5453	1.81	0	0
5454	1.69	0	0
5455	1.68	0	0
5456	1.15	0	0
5457	1.08	0	0
5458	1.13	0	0
5459	0.57	0	0
5460	0.87	0	0
5461	0.71	0	0
5462	0.49	0	0
5463	0.26	0	0
5464	0.59	0	0
5465	0.21	0	0
5466	-0.04	0	0
5467	0.13	0	0
5468	0.23	0	0
5469	0.28	0	0
5470	-0.05	0	0
5471	-0.33	0	0
5472	-0.25	0	0
5473	-0.05	0	0
5474	-0.35	0	0
5475	-0.36	0	0
5476	-0.04	0	0
5477	-0.24	0	0
5478	-0.43	0	0
5479	-0.14	0	0
5480	-0.21	0	0
5481	-0.39	0	0
5482	-0.46	0	0
5483	-0.45	0	0
5484	-0.61	0	0
5485	-0.13	0	0
5486	-0.35	0	0
5487	-0.69	0	0
5488	-0.58	0	0
5489	-0.31	0	0
5490	-0.27	0	0
5491	-0.58	0	0
5492	-0.56	0	0
5493	-0.34	0	0
5494	-0.56	0	0
5495	-0.80	0	0
5496	-0.48	0	0
5497	-0.35	0	0
5498	-0.63	0	0
5499	-0.76	0	0
5500	-0.80	0	0
5501	-0.73	0	0
5502	-0.85	0	0
5503	-0.77	0	0
5504	-0.83	0	0
5505	-0.70	0	0
5506	-0.37	0	0
5507	-0.45	0	0
5508	-0.30	0	0
5509	-0.47	0	0
5510	-0.56	0	0
5511	-0.81	0	0
5512	-0.88	0	0
5513	-0.85	0	0
5514	-0.63	0	0
5515	-0.63	0	0
5516	-0.45	0	0
5517	-0.49	0	0
5518	-0.73	0	0
5519	-0.72	0	0
5520	-0.61	0	0
5521	-0.51	0	0
5522	-0.57	0	0
5523	-0.43	0	0
5524	-0.43	0	0
5525	-0.66	0	0
5526	-0.88	0	0
5527	-0.44	0	0
5528	0.16	0	0
5529	0.68	0	0
5530	2.89	0	0
5531	7.34	0	0
5532	13.76	0	0
5533	23.96	0	0
5534	37.77	0	0
5535	54.67	0	0
5536	74.58	0	0
5537	96.86	0	0
5538	120.78	0	0
5539	145.76	0	0
5540	171.57	0	0
5541	196.69	0	0
5542	220.54	0	0
5543	243.50	0	0
5544	263.62	0	0
5545	282.87	0	0
5546	300.28	0	0
5547	316.01	0	0
5548	330.36	0	0
5549	343.45	0	0
5550	356.21	0	0
5551	369.45	0	0
5552	382.99	0	0
5553	395.87	0	0
5554	409.68	0	0
5555	423.41	0	0
5556	435.51	0	0
5557	447.36	0	0
5558	458.31	0	0
5559	467.72	0	0
5560	475.09	0	0
5561	481.97	0	0
5562	488.80	0	0
5563	493.75	0	0
5564	498.62	0	0
5565	504.08	0	0
5566	509.36	0	0
5567	514.00	0	0
5568	518.48	0	0
5569	523.44	0	0
5570	528.08	0	0
5571	532.40	0	0
5572	535.86	0	0
5573	538.44	0	0
5574	540.59	0	0
5575	542.87	0	0
5576	544.92	0	0
5577	547.06	0	0
5578	549.08	0	0
5579	551.50	0	0
5580	553.78	0	0
5581	556.51	0	0
5582	559.12	0	0
5583	561.63	0	0
5584	563.49	0	0
5585	564.15	0	0
5586	563.75	0	0
5587	563.01	0	0
5588	561.94	0	0
5589	560.95	0	0
5590	560.35	0	0
5591	559.87	0	0
5592	560.51	0	0
5593	561.72	0	0
5594	563.15	0	0
5595	565.32	0	0
5596	567.34	0	0
5597	569.87	0	0
5598	572.37	0	0
5599	574.62	0	0
5600	576.05	0	0
5601	576.08	0	0
5602	575.48	0	0
5603	574.17	0	0
5604	572.06	0	0
5605	569.52	0	0
5606	566.52	0	0
5607	563.36	0	0
5608	560.36	0	0
5609	557.89	0	0
5610	555.42	0	0
5611	553.74	0	0
5612	552.69	0	0
5613	551.73	0	0
5614	550.38	0	0
5615	548.47	0	0
5616	546.49	0	0
5617	544.48	0	0
5618	543.00	0	0
5619	541.34	0	0
5620	539.85	0	0
5621	538.39	0	0
5622	537.25	0	0
5623	536.30	0	0
5624	535.09	0	0
5625	534.16	0	0
5626	533.31	0	0
5627	532.52	0	0
5628	531.87	0	0
5629	531.23	0	0
5630	530.76	0	0
5631	529.89	0	0
5632	529.54	0	0
5633	529.77	0	0
5634	530.60	0	0
5635	530.97	0	0
5636	531.79	0	0
5637	532.76	0	0
5638	532.78	0	0
5639	533.86	0	0
5640	534.08	0	0
5641	534.31	0	0
5642	536.82	0	0
5643	538.31	0	0
5644	541.70	0	0
5645	545.50	0	0
5646	549.12	0	0
5647	551.99	0	0
5648	553.79	0	0
5649	555.14	0	0
5650	555.62	0	0
5651	555.39	0	0
5652	554.96	0	0
5653	554.43	0	0
5654	554.03	0	0
5655	553.74	0	0
5656	553.35	0	0
5657	553.09	0	0
5658	552.40	0	0
5659	551.69	0	0
5660	551.02	0	0
5661	550.96	0	0
5662	550.14	0	0
5663	550.07	0	0
5664	549.58	0	0
5665	549.89	0	0
5666	550.00	0	0
5667	549.86	0	0
5668	549.41	0	0
5669	548.86	0	0
5670	548.17	0	0
5671	546.92	0	0
5672	545.54	0	0
5673	544.46	0	0
5674	543.36	0	0
5675	542.38	0	0
5676	541.94	0	0
5677	541.28	0	0
5678	540.09	0	0
5679	539.22	0	0
5680	538.17	0	0
5681	536.76	0	0
5682	534.92	0	0
5683	532.45	0	0
5684	530.06	0	0
5685	527.54	0	0
5686	525.40	0	0
5687	524.41	0	0
5688	524.25	0	0
5689	524.94	0	0
5690	526.12	0	0
5691	527.70	0	0
5692	530.03	0	0
5693	531.63	0	0
5694	532.68	0	0
5695	532.68	0	0
5696	531.62	0	0
5697	529.66	0	0
5698	527.18	0	0
5699	523.90	0	0
5700	520.88	0	0
5701	518.22	0	0
5702	516.14	0	0
5703	515.02	0	0
5704	514.60	0	0
5705	514.89	0	0
5706	515.55	0	0
5707	516.62	0	0
5708	517.66	0	0
5709	518.92	0	0
5710	519.96	0	0
5711	520.51	0	0
5712	521.16	0	0
5713	521.39	0	0
5714	521.43	0	0
5715	521.00	0	0
5716	520.15	0	0
5717	518.51	0	0
5718	518.12	0	0
5719	518.18	0	0
5720	517.90	0	0
5721	519.43	0	0
5722	519.75	0	0
5723	519.75	0	0
5724	517.37	0	0
5725	511.37	0	0
5726	502.69	0	0
5727	487.97	0	0
5728	470.29	0	0
5729	447.02	0	0
5730	421.71	0	0
5731	393.04	0	0
5732	363.90	0	0
5733	334.26	0	0
5734	305.86	0	0
5735	278.67	0	0
5736	253.82	0	0
5737	231.08	0	0
5738	210.17	0	0
5739	191.85	0	0
5740	174.73	0	0
5741	160.37	0	0
5742	146.47	0	0
5743	134.78	0	0
5744	123.49	0	0
5745	113.97	0	0
5746	104.79	0	0
5747	96.69	0	0
5748	89.17	0	0
5749	82.55	0	0
5750	76.13	0	0
5751	70.65	0	0
5752	65.48	0	0
5753	60.73	0	0
5754	56.19	0	0
5755	52.04	0	0
5756	48.23	0	0
5757	44.78	0	0
5758	41.44	0	0
5759	38.67	0	0
5760	36.28	0	0
5761	33.72	0	0
5762	31.31	0	0
5763	29.10	0	0
5764	27.21	0	0
5765	25.64	0	0
5766	24.12	0	0
5767	22.28	0	0
5768	20.68	0	0
5769	19.44	0	0
5770	18.43	0	0
5771	17.32	0	0
5772	15.74	0	0
5773	14.93	0	0
5774	14.04	0	0
5775	13.33	0	0
5776	12.39	0	0
5777	11.29	0	0
5778	10.79	0	0
5779	10.24	0	0
5780	9.77	0	0
5781	9.20	0	0
5782	8.64	0	0
5783	7.91	0	0
5784	7.33	0	0
5785	6.95	0	0
5786	6.88	0	0
5787	6.53	0	0
5788	6.15	0	0
5789	5.86	0	0
5790	5.55	0	0
5791	5.22	0	0
5792	4.99	0	0
5793	4.71	0	0
5794	4.34	0	0
5795	3.86	0	0
5796	3.62	0	0
5797	3.33	0	0
5798	3.30	0	0
5799	3.21	0	0
5800	2.93	0	0
5801	2.81	0	0
5802	2.67	0	0
5803	2.69	0	0
5804	2.69	0	0
5805	2.39	0	0
5806	2.00	0	0
5807	2.07	0	0
5808	2.27	0	0
5809	2.11	0	0
5810	1.76	0	0
5811	1.57	0	0
5812	1.42	0	0
5813	1.58	0	0
5814	1.59	0	0
5815	1.65	0	0
5816	1.48	0	0
5817	1.16	0	0
5818	0.99	0	0
5819	0.89	0	0
5820	0.96	0	0
5821	1.11	0	0
5822	1.22	0	0
5823	1.04	0	0
5824	0.99	0	0
5825	0.92	0	0
5826	0.82	0	0
5827	0.44	0	0
5828	0.51	0	0
5829	0.78	0	0
5830	0.69	0	0
5831	0.59	0	0
5832	0.71	0	0
5833	0.63	0	0
5834	0.57	0	0
5835	0.40	0	0
5836	0.32	0	0
5837	0.49	0	0
5838	0.45	0	0
5839	0.42	0	0
5840	0.39	0	0
5841	0.35	0	0
5842	0.12	0	0
5843	0.01	0	0
5844	0.19	0	0
5845	0.12	0	0
5846	0.12	0	0
5847	0.06	0	0
5848	-0.00	0	0
5849	0.05	0	0
5850	0.00	0	0
5851	-0.06	0	0
5852	0.02	0	0
5853	-0.25	0	0
5854	-0.02	0	0
5855	0.07	0	0
5856	-0.37	0	0
5857	-0.22	0	0
5858	0.03	0	0
5859	-0.20	0	0
5860	-0.44	0	0
5861	-0.44	0	0
5862	-0.26	0	0
5863	-0.04	0	0
5864	-0.33	0	0
5865	-0.40	0	0
5866	-0.26	0	0
5867	-0.06	0	0
5868	-0.43	0	0
5869	-0.26	0	0
5870	-0.11	0	0
5871	-0.23	0	0
5872	-0.46	0	0
5873	-0.52	0	0
5874	-0.58	0	0
5875	-0.46	0	0
5876	-0.27	0	0
5877	-0.57	0	0
5878	-0.54	0	0
5879	-0.38	0	0
5880	-0.27	0	0
5881	-0.27	0	0
5882	-0.44	0	0
5883	-0.65	0	0
5884	-0.64	0	0
5885	-0.46	0	0
5886	-0.26	0	0
5887	-0.32	0	0
5888	-0.64	0	0
5889	-0.64	0	0
5890	-0.58	0	0
5891	-0.37	0	0
5892	-0.25	0	0
5893	-0.59	0	0
5894	-0.82	0	0
5895	-0.52	0	0
5896	-0.41	0	0
5897	-0.31	0	0
5898	-0.43	0	0
5899	-0.70	0	0
5900	-0.82	0	0
5901	-0.59	0	0
5902	-0.41	0	0
5903	-0.47	0	0
5904	-0.74	0	0
5905	-0.71	0	0
5906	-0.36	0	0
5907	-0.68	0	0
5908	-0.81	0	0
5909	-0.37	0	0
5910	-0.53	0	0
5911	-0.50	0	0
5912	-0.39	0	0
5913	-0.77	0	0
5914	-0.63	0	0
5915	-0.43	0	0
5916	-0.56	0	0
5917	-0.37	0	0
5918	-0.57	0	0
5919	-0.82	0	0
5920	-0.73	0	0
5921	-0.49	0	0
5922	-0.89	0	0
5923	-0.81	0	0
5924	-0.44	0	0
5925	-0.47	0	0
5926	-0.72	0	0
5927	-0.76	0	0
5928	-0.75	0	0
5929	-0.91	0	0
5930	-0.89	0	0
5931	-0.88	0	0
5932	-0.87	0	0
5933	-0.85	0	0
5934	-0.90	0	0
5935	-0.83	0	0
5936	-0.90	0	0
5937	-0.70	0	0
5938	-0.58	0	0
5939	-0.65	0	0
5940	-0.58	0	0
5941	-0.57	0	0
5942	-0.57	0	0
5943	-0.62	0	0
5944	-0.69	0	0
5945	-0.94	0	0
5946	-0.68	0	0
5947	-0.81	0	0
5948	-0.89	0	0
5949	-0.86	0	0
5950	-0.83	0	0
5951	-0.74	0	0
5952	-0.81	0	0
5953	-0.88	0	0
5954	-0.84	0	0
5955	-0.77	0	0
5956	-0.91	0	0
5957	-0.80	0	0
5958	-0.71	0	0
5959	-0.75	0	0
5960	-0.68	0	0
5961	-0.55	0	0
5962	-0.29	0	0
5963	-0.58	0	0
5964	-0.78	0	0
5965	-0.53	0	0
5966	-0.39	0	0
5967	-0.69	0	0
5968	-0.59	0	0
5969	-0.34	0	0
5970	-0.41	0	0
5971	-0.66	0	0
5972	-0.39	0	0
5973	-0.29	0	0
5974	-0.39	0	0
5975	-0.72	0	0
5976	-0.39	0	0
5977	-0.34	0	0
5978	-0.30	0	0
5979	-0.35	0	0
5980	-0.74	0	0
5981	-0.72	0	0
5982	-0.57	0	0
5983	-0.31	0	0
5984	0.10	0	0
5985	0.21	0	0
5986	0.11	0	0
5987	0.18	0	0
5988	0.12	0	0
5989	0.00	0	0
5990	-0.10	0	0
5991	-0.26	0	0
5992	-0.24	0	0
5993	-0.32	0	0
5994	-0.29	0	0
5995	-0.28	0	0
5996	-0.38	0	0
5997	-0.19	0	0
5998	-0.15	0	0
5999	-0.66	0	0
6000	-0.65	0	0
6001	-0.43	0	0
6002	-0.89	0	0
6003	-0.96	0	0
6004	-0.70	0	0
6005	-1.18	0	0
6006	-0.95	0	0
6007	-0.86	0	0
6008	-1.13	0	0
6009	-0.99	0	0
6010	-1.28	0	0
6011	-0.94	0	0
6012	-0.99	0	0
6013	-1.33	0	0
6014	-0.87	0	0
6015	-1.33	0	0
6016	-0.89	0	0
6017	-1.36	0	0
6018	-0.83	0	0
6019	-1.20	0	0
6020	-0.80	0	0
6021	-1.30	0	0
6022	-0.89	0	0
6023	-1.15	0	0
6024	-1.25	0	0
6025	-1.19	0	0
6026	-1.05	0	0
6027	-0.84	0	0
6028	-0.90	0	0
6029	-1.02	0	0
6030	-1.24	0	0
6031	-0.76	0	0
6032	-0.99	0	0
6033	-1.04	0	0
6034	-0.79	0	0
6035	-1.22	0	0
6036	-0.66	0	0
6037	-1.00	0	0
6038	-0.78	0	0
6039	-0.73	0	0
6040	-0.56	0	0
6041	-0.37	0	0
6042	0.08	0	0
6043	0.30	0	0
6044	0.81	0	0
6045	1.54	0	0
6046	1.62	0	0
6047	2.44	0	0
6048	2.72	0	0
6049	2.86	0	0
6050	3.40	0	0
6051	3.06	0	0
6052	3.58	0	0
6053	2.96	0	0
6054	3.21	0	0
6055	2.47	0	0
6056	2.64	0	0
6057	1.88	0	0
6058	2.11	0	0
6059	1.39	0	0
6060	1.51	0	0
6061	0.83	0	0
6062	1.10	0	0
6063	0.50	0	0
6064	0.75	0	0
6065	0.19	0	0
6066	0.61	0	0
6067	-0.02	0	0
6068	0.29	0	0
6069	-0.24	0	0
6070	0.09	0	0
6071	-0.30	0	0
6072	-0.45	0	0
6073	-0.44	0	0
6074	-0.25	0	0
6075	0.23	0	0
6076	0.92	0	0
6077	2.06	0	0
6078	4.62	0	0
6079	8.89	0	0
6080	14.35	0	0
6081	22.09	0	0
6082	32.31	0	0
6083	44.59	0	0
6084	58.31	0	0
6085	73.83	0	0
6086	90.44	0	0
6087	106.95	0	0
6088	124.19	0	0
6089	141.67	0	0
6090	158.25	0	0
6091	174.90	0	0
6092	192.27	0	0
6093	208.90	0	0
6094	225.62	0	0
6095	242.85	0	0
6096	258.85	0	0
6097	275.43	0	0
6098	291.15	0	0
6099	306.19	0	0
6100	321.49	0	0
6101	335.12	0	0
6102	349.63	0	0
6103	362.63	0	0
6104	376.32	0	0
6105	388.86	0	0
6106	401.26	0	0
6107	413.57	0	0
6108	425.17	0	0
6109	435.86	0	0
6110	447.25	0	0
6111	457.51	0	0
6112	467.51	0	0
6113	478.60	0	0
6114	488.84	0	0
